機構代碼,機構名稱,權屬別,型態別,縣市鄉鎮,電話,地址,診療科別,西醫生,中醫師,牙醫師,藥師,藥劑生,護理師,護士,助產士,助產師,醫事檢驗師,醫事檢驗生,物理治療師,職能治療師,醫事放射師,醫事放射士,物理治療生,呼吸治療師,職能治療生,諮商心理師,臨床心理師,營養師,語言治療師,牙體技術師,聽力師,牙體技術生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517073095,清亮婦產科診所,私立西醫診所,西醫專科診所,臺中市南屯區,04-22556367,臺中市南屯區大業路367號1樓,"婦產科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812010014,聯樺中醫診所,私立中醫診所,中醫一般診所,新竹市東區,03-5748949,新竹市東區武功里建中一路10號,,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731111839,唯真牙醫診所,私立牙醫診所,牙醫診所,新北市汐止區,26958525,新北市汐止區福德一路113-1號1樓(含夾層),,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831042895,佳音中醫診所,私立中醫診所,中醫診所,新北市中和區,0229491753,新北市中和區景安路29號1樓,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001020028,尹書田醫療財團法人書田泌尿科眼科診所,醫療財團法人診所,西醫診所,臺北市大安區,23690211,臺北市大安區建國南路2段276號1樓、2樓、4樓、4樓之1、B1、B1之1、278號1樓,"家庭醫學科,內科,外科,兒科,神經科,泌尿科,眼科,皮膚科,精神科,復健科,",37,,,9,,37,7,,,5,1,6,,3,,4,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717082797,玉鼎牙醫診所,私立牙醫診所,牙醫診所,臺中市北屯區,04-22993167,臺中市北屯區天津路3段100號1樓及2樓,,,,4,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531034020,洪碩壎小兒科診所,私立西醫診所,西醫診所,新北市永和區,29461171,新北市永和區中正路157號1樓,"兒科,",2,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701026812,敦里牙醫診所,私立牙醫診所,牙醫診所,臺北市大安區,27018822,臺北市大安區信義路4段306號,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501028050,許靜瑛小兒科診所,私立西醫診所,西醫診所,臺北市大安區,23629088,臺北市大安區和平東路1段230號1樓,"兒科,",1,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834021379,得福中醫診所,私立中醫診所,中醫一般診所,宜蘭縣羅東鎮,03-9556565,宜蘭縣羅東鎮公正路115號,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733031316,玉山牙醫診所,私立牙醫診所,牙醫一般診所,新竹縣竹東鎮,035100766,新竹縣竹東鎮東寧路三段124號,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731063052,恆合牙醫診所,私立牙醫診所,牙醫診所,新北市新莊區,22026882,新北市新莊區四維路205之1號1樓,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501173747,美麗安診所,私立西醫診所,西醫診所,臺北市信義區,37653592,臺北市信義區忠孝東路5段1之3號2樓,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531112814,謝宏杰身心精神科診所,私立西醫診所,西醫專科診所,新北市汐止區,86916588,新北市汐止區新台五路一段232號1樓,"精神科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717062839,大隆經典牙醫診所,私立牙醫診所,牙醫一般診所,臺中市西屯區,04-23202955,臺中市西屯區大隆路58號1樓,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501153895,佳視得眼科診所,私立西醫診所,西醫診所,臺北市士林區,02-28756230,臺北市士林區天母北路11-1號1樓,"眼科,",1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817082579,崇德中醫診所,私立中醫診所,中醫診所,臺中市北屯區,04-22413010,臺中市北屯區松竹路3段43號1樓,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521052930,小天使婦兒診所,私立西醫診所,西醫診所,臺南市中西區,06-2930888,臺南市中西區大涼里府前一街9巷14號1樓,"兒科,婦產科,",2,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817044682,調元中醫診所,私立中醫診所,中醫一般診所,臺中市南區,04-22221753,臺中市南區仁義街123號1樓,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3802041268,精進中醫診所,私立中醫診所,中醫一般診所,高雄市楠梓區,07-3655872,高雄市楠梓區德民路222號1樓,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517073123,佳楊診所,私立西醫診所,西醫診所,臺中市南屯區,04-23806555,臺中市南屯區黎明路1段936號1、2樓,"內科,",2,,,,,11,2,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831081222,孫中醫診所,私立中醫診所,中醫診所,新北市鶯歌區,26700608,新北市鶯歌區國慶街152號1樓及154號1樓,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532015713,禾安診所,私立西醫診所,西醫診所,桃園市桃園區,3761051,桃園市桃園區延平路115號,"兒科,",3,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543014037,周昭宏內科診所,私立西醫診所,西醫診所,屏東縣屏東市,08-7655166  7332167,屏東縣屏東市安樂里福建路72號,"內科,",1,,,2,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531017235,趙昭明皮膚科診所,私立西醫診所,西醫診所,新北市板橋區,02-2965-5559,新北市板橋區南門街27號1樓、2樓,"內科,皮膚科,",1,,,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743300015,家和牙醫診所,私立牙醫診所,牙醫診所,屏東縣來義鄉,08.7850204,屏東縣來義鄉古樓村中正路2之3號,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702041784,快樂牙醫診所,私立牙醫診所,牙醫一般診所,高雄市楠梓區,07-3535366,高雄市楠梓區清豐二路100號1樓,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502033340,自由骨科診所,私立西醫診所,西醫專科診所,高雄市左營區,3488066,高雄市左營區自由三路406號1樓,"骨科,",2,,,,1,1,1,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532082422,德禾診所,私立西醫診所,西醫診所,桃園市八德區,03-3775368,桃園市八德區介壽路二段137號2樓,"內科,",2,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717062815,淳康牙醫診所,私立牙醫診所,牙醫診所,臺中市西屯區,04-24515403,臺中市西屯區河南路2段356號1、2樓,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817032132,抱樸堂中醫診所,私立中醫診所,中醫診所,臺中市西區,04-2232-1150,臺中市西區柳川東路2段196號1樓,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531105011,卓訓德診所,私立西醫診所,西醫診所,新北市淡水區,02-26202022,新北市淡水區新市一路三段36號1樓,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531171386,林漢邦診所,私立西醫診所,西醫診所,新北市林口區,02-26030056,新北市林口區仁愛路二段60號1-2樓,"家庭醫學科,骨科,",3,,,,,4,,,,,,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3545010011,中山身心診所,私立西醫診所,西醫診所,花蓮縣花蓮市,03-8315889,花蓮縣花蓮市中山路541號,"精神科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801012249,德昌中醫診所,私立中醫診所,中醫一般診所,臺北市松山區,2577-2818,臺北市松山區延吉街38號,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542171383,加昇診所,私立西醫診所,西醫診所,高雄市茄萣區,07-6900268,高雄市茄萣區仁愛路三段56巷1-5號、2號1樓,"內科,",2,,,1,,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831130010,世桓中醫診所,私立中醫診所,中醫一般診所,新北市土城區,22231054,新北市土城區永豐路135巷17弄6號1樓,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531132985,健業診所,私立西醫診所,西醫診所,新北市土城區,22704798,新北市土城區中央路2段223之10號2、3樓,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537013678,惠聖診所,私立西醫診所,西醫專科診所,彰化縣彰化市,04-7222699,彰化縣彰化市信義里中正路1段432號1、2、3、6樓,"家庭醫學科,內科,婦產科,",3,,,1,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3801012254,伍德中醫診所,私立中醫診所,中醫診所,臺北市松山區,27624646,臺北市松山區民生東路5段56號1樓,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541231255,?美診所,私立西醫診所,西醫診所,臺南市玉井區,06-5746996,臺南市玉井區玉田里太子街39巷8號,,2,,,2,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712012329,安徒生牙醫診所,私立牙醫診所,牙醫一般診所,新竹市東區,03-5749385,新竹市東區武功里建功一路87號,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836151273,東方烏日中醫診所,私立中醫診所,中醫一般診所,臺中市烏日區,04-23362068,臺中市烏日區信義街８６號１樓,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532026022,周龍生婦產科診所,私立西醫診所,西醫診所,桃園市中壢區,03-4515258,桃園市中壢區興農路56號1樓、2樓,"婦產科,",1,,,1,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542081437,尚清診所,私立西醫診所,西醫專科診所,高雄市仁武區,07-3758955,高雄市仁武區中華路245號1-3樓、243號2-3樓,"內科,",1,,,,,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736101333,天誼牙醫診所,私立牙醫診所,牙醫診所,臺中市大雅區,04-25602600,臺中市大雅區雅環路二段336號,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742012687,蘋果牙醫診所,私立牙醫診所,牙醫診所,高雄市鳳山區,07-7682525,高雄市鳳山區五甲三路91號,,,,4,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502042248,廣佑安診所,私立西醫診所,西醫診所,高雄市楠梓區,07-3605998,高雄市楠梓區後昌路678號1樓,,1,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821071124,惠群中醫診所,私立中醫診所,中醫診所,臺南市安平區,06-2500627,臺南市安平區平安里華平路707號1樓,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517054566,慶華診所,私立西醫診所,西醫診所,臺中市北區,04-22375522,臺中市北區進化北路392-3號1、2樓,"內科,",2,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3543101170,永興診所,私立西醫診所,西醫診所,屏東縣鹽埔鄉,08-7021343,屏東縣鹽埔鄉振興村中正路54號,"內科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3534012053,厚生診所,私立西醫診所,西醫診所,宜蘭縣宜蘭市,9358611,宜蘭縣宜蘭市復興路32號,"耳鼻喉科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541313046,隆安小兒科診所,私立西醫診所,西醫專科診所,臺南市永康區,06-3021686,臺南市永康區五王里中華路378號,"兒科,",2,,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531091729,慧安診所,私立西醫診所,西醫專科診所,新北市三峽區,02-26711230,新北市三峽區文化路59號9樓之2,"內科,",2,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3538033030,宏安耳鼻喉科診所,私立西醫診所,西醫專科診所,南投縣草屯鎮,049-2338109,南投縣草屯鎮中正路670號,"耳鼻喉科,",2,,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732013289,淯群牙醫診所,私立牙醫診所,牙醫診所,桃園市桃園區,03-3169397,桃園市桃園區中埔六街59號,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540111281,嘉安診所,私立西醫診所,西醫診所,嘉義縣太保市,05-3717431:0926860875,嘉義縣太保市崙頂里6鄰橋子頭43號,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701157247,戴得育牙醫診所,私立牙醫診所,牙醫診所,臺北市士林區,02-28761168,臺北市士林區天母西路27號2樓,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139130010,長庚醫療財團法人雲林長庚紀念醫院,醫療財團法人醫院,醫院,雲林縣麥寮鄉,05-6915151,雲林縣麥寮鄉中興村工業路1500號,"內科,外科,兒科,婦產科,骨科,神經科,復健科,麻醉科,放射診斷科,急診醫學科,",19,,,11,,121,8,,,8,,3,1,5,,,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701112604,吉貝牙醫診所,私立牙醫診所,牙醫診所,臺北市內湖區,87903050,臺北市內湖區行善路36號,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502022169,蔡宗恕診所,私立西醫診所,西醫診所,高雄市鼓山區,5319387,高雄市鼓山區華安街153號1樓,,1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702031902,維亨牙醫診所,私立牙醫診所,牙醫診所,高雄市左營區,07-5582488,高雄市左營區富國路252號1樓,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841311852,天慧中醫診所,私立中醫診所,中醫診所,臺南市永康區,06-2538688,臺南市永康區鹽行里中正南路696號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502055453,林志哲耳鼻喉科診所,私立西醫診所,西醫診所,高雄市三民區,07-3987593,高雄市三民區大豐二路90號92號1樓,"內科,耳鼻喉科,",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139040011,彰化基督教醫療財團法人雲林基督教醫院,醫療財團法人醫院,綜合醫院,雲林縣西螺鎮,05-5871111,雲林縣西螺鎮新豐里市場南路375號,"家庭醫學科,內科,外科,兒科,婦產科,骨科,神經科,神經外科,泌尿科,耳鼻喉科,眼科,復健科,麻醉科,放射診斷科,放射腫瘤科,解剖病理科,急診醫學科,",47,,1,17,,184,25,,,11,,11,5,14,,1,5,1,,1,5,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732051645,東暘牙醫診所,私立牙醫診所,牙醫診所,桃園市蘆竹區,,桃園市蘆竹區忠孝西路38號,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831131977,耆康中醫診所,私立中醫診所,中醫診所,新北市土城區,22749579,新北市土城區清水路174號1樓,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0931010025,中英醫療社團法人板英醫院,醫療社團法人醫院,醫院,新北市板橋區,82513923,新北市板橋區文化路1段267、269、271號1-4樓,"家庭醫學科,內科,耳鼻喉科,復健科,",6,2,,2,,18,2,,,,,6,4,1,,4,3,,,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338030015,中國醫藥大學附設醫院草屯分院,私立醫學院、校附設醫院,醫院,南投縣草屯鎮,,南投縣草屯鎮平等街１４０號,"家庭醫學科,內科,復健科,",5,1,,3,,23,4,,,3,,4,3,3,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4042100018,醫療財團法人正德癌症醫療基金會正德僧伽中醫診所,醫療財團法人診所,中醫一般診所,高雄市鳥松區,07-370-3456,高雄市鳥松區大華里本館路44之5號,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531017217,板橋長榮診所,私立西醫診所,西醫診所,新北市板橋區,02-2252-0606,新北市板橋區陽明街287號1樓,,2,,,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738011412,新和牙醫診所,私立牙醫診所,牙醫診所,南投縣南投市,049-2208711,南投縣南投市信義街13、15號,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711041508,台北大鎮健康牙醫診所,私立牙醫診所,牙醫一般診所,基隆市仁愛區,(02)24201997,基隆市仁愛區孝三路87號,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542014829,安安診所,私立西醫診所,西醫診所,高雄市鳳山區,07-7689615,高雄市鳳山區五甲三路111號1樓,"家庭醫學科,",2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3521080065,廖健良診所,私立西醫診所,西醫診所,臺南市中西區,06-2252983,臺南市中西區三民里民生路1段30號1樓,"家庭醫學科,",2,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737061169,佑恆牙醫診所,私立牙醫診所,牙醫診所,彰化縣溪湖鎮,(04)8610858,彰化縣溪湖鎮彰水路3段336號,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834021389,六福中醫診所,私立中醫診所,中醫診所,宜蘭縣羅東鎮,9571130,宜蘭縣羅東鎮成功里南門路３７號,,,4,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731141953,本一牙醫診所,私立牙醫診所,牙醫診所,新北市蘆洲區,02-22836622,新北市蘆洲區長榮路43-1號1樓,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3502072623,五福診所,私立西醫診所,西醫診所,高雄市前金區,07-2213933,高雄市前金區中華四路318號1至4樓,,2,,,1,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832022860,益德中醫診所,私立中醫診所,中醫診所,桃園市中壢區,03-4261826,桃園市中壢區中光路45號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832013138,華堂中醫診所,私立中醫診所,中醫診所,桃園市桃園區,03-3329617,桃園市桃園區永安路379號,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812012117,仁濟中醫診所,私立中醫診所,中醫診所,新竹市東區,03-5726050,新竹市東區武功里建功一路91號1樓,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3542022296,李漢傑皮膚科診所,私立西醫診所,西醫診所,高雄市岡山區,6236488,高雄市岡山區岡山路402號1樓,"皮膚科,",1,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831028171,厚生堂中醫診所,私立中醫診所,中醫診所,新北市三重區,29802211,新北市三重區中正北路59號1樓,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3537061521,陳偉仁診所,私立西醫診所,西醫診所,彰化縣溪湖鎮,04-8820399,彰化縣溪湖鎮平和里員鹿路3段69號及71號,"復健科,",1,,,,,,,,,,,2,4,,,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501195029,曾正彥診所,私立西醫診所,西醫診所,臺北市萬華區,23088689,臺北市萬華區西藏路472號,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531017396,翠豐診所,私立西醫診所,西醫診所,新北市板橋區,02-8252-7957,新北市板橋區雙十路2段120號1樓．2樓,"內科,耳鼻喉科,",2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731033198,幸鼎牙醫診所,私立牙醫診所,牙醫診所,新北市永和區,22326922,新北市永和區永貞路173號1樓,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541041475,成大信安骨外科診所,私立西醫診所,西醫診所,臺南市麻豆區,06-5718222,臺南市麻豆區大埕里7鄰中正路75號,"外科,骨科,",1,,,,,,3,,,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3517073230,小熊小兒科診所,私立西醫診所,西醫診所,臺中市南屯區,04-24759999,臺中市南屯區向上南路1段179號1樓,"兒科,",1,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737012291,臻品牙醫診所,私立牙醫診所,牙醫診所,彰化縣彰化市,,彰化縣彰化市大竹里彰南路二段197、199號1樓,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821080025,慶恩中醫診所,私立中醫診所,中醫診所,臺南市中西區,06-2211456,臺南市中西區永華里府前路1段182號1樓,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701157283,達美牙醫診所,私立牙醫診所,牙醫診所,臺北市士林區,02-28380201,臺北市士林區忠誠路一段159號,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501028292,安東診所,私立西醫診所,西醫診所,臺北市大安區,23786111,臺北市大安區和平東路二段98之1號,"家庭醫學科,",4,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3532016017,江皮膚科診所,私立西醫診所,西醫診所,桃園市桃園區,033310616,桃園市桃園區中正路412號1樓,"皮膚科,",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732022966,阿米答牙醫診所,私立牙醫診所,牙醫診所,桃園市中壢區,03-4522528,桃園市中壢區興農路118號1樓,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839091069,一古堂中醫診所,私立中醫診所,中醫診所,雲林縣莿桐鄉,05-5843452,雲林縣莿桐鄉莿桐村中正路66巷19-2號,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821041868,劉中醫診所,私立中醫診所,中醫診所,臺南市北區,06-2811587,臺南市北區成德里育德二路490號1-2樓,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717062875,全威牙醫診所,私立牙醫診所,牙醫診所,臺中市西屯區,04-24616100,臺中市西屯區西屯路3段169-1號1、2樓,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3501013540,永承診所,私立西醫診所,西醫診所,臺北市松山區,27182518、27182618、,臺北市松山區敦化北路155巷9號地下一層,,1,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
